"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2927570";"2012";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.4";"";"";"15.1";"17.7";"1080";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"2927571";"2012";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.6";"";"";"82.3";"84.9";"4989";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"2927266";"2012";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"11.4";"";"";"10.3";"12.5";"986";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2927267";"2012";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"88.6";"";"";"87.5";"89.7";"6566";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2927354";"2012";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.9";"";"";"18.0";"21.8";"1173";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2927355";"2012";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.1";"";"";"78.2";"82.0";"4703";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2927930";"2012";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.9";"";"";"13.5";"16.3";"863";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2927931";"2012";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"85.1";"";"";"83.7";"86.5";"4704";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2927726";"2012";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.3";"";"";"18.2";"20.5";"1705";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2927727";"2012";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.7";"";"";"79.5";"81.8";"6880";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2928008";"2012";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.1";"";"";"15.9";"18.3";"1177";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2928009";"2012";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.9";"";"";"81.7";"84.1";"5971";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2927412";"2012";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.5";"";"";"15.6";"17.5";"1934";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2927413";"2012";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.5";"";"";"82.5";"84.4";"9812";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2928086";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.4";"";"";"22.1";"24.7";"2615";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2928087";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.6";"";"";"75.3";"77.9";"8561";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2928271";"2012";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.1";"";"";"15.8";"18.4";"1589";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2928272";"2012";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.9";"";"";"81.6";"84.2";"7455";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2928359";"2012";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.1";"";"";"22.0";"24.3";"2205";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2928360";"2012";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.9";"";"";"75.7";"78.0";"7679";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2928644";"2012";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.0";"";"";"12.9";"15.0";"2089";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2928645";"2012";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"86.0";"";"";"85.0";"87.1";"10674";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2928239";"2012";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.9";"";"";"18.0";"19.8";"4444";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2928240";"2012";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.1";"";"";"80.2";"82.0";"17154";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2928428";"2012";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.5";"";"";"19.4";"21.7";"2093";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2928429";"2012";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.5";"";"";"78.3";"80.6";"8371";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2929025";"2012";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.0";"";"";"16.1";"18.0";"2265";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2929026";"2012";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.0";"";"";"82.0";"83.9";"9939";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2928703";"2012";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.0";"19.6";"1445";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2928704";"2012";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.7";"";"";"80.4";"83.0";"6304";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2928499";"2012";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.9";"";"";"18.5";"21.3";"1399";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2928500";"2012";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.1";"";"";"78.7";"81.5";"5332";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2929095";"2012";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.1";"";"";"18.9";"21.4";"1713";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2929096";"2012";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.9";"";"";"78.6";"81.1";"6925";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2928772";"2012";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.8";"";"";"16.0";"17.6";"3099";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2928773";"2012";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.2";"";"";"82.4";"84.0";"16016";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2928860";"2012";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.0";"";"";"14.6";"17.5";"851";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2928861";"2012";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.0";"";"";"82.5";"85.4";"3974";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2928948";"2012";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.9";"";"";"18.4";"21.4";"1485";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2928949";"2012";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.1";"";"";"78.6";"81.6";"6015";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2929230";"2012";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"12.8";"";"";"12.0";"13.6";"2311";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2929231";"2012";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"87.2";"";"";"86.4";"88.0";"13372";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2929416";"2012";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.7";"";"";"18.6";"20.8";"1819";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2929417";"2012";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.3";"";"";"79.2";"81.4";"6928";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2929795";"2012";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.4";"";"";"13.2";"15.7";"960";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2929796";"2012";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"85.6";"";"";"84.3";"86.8";"5056";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2929301";"2012";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.3";"";"";"16.4";"18.3";"2212";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2929302";"2012";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.7";"";"";"81.7";"83.6";"9636";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2929486";"2012";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.1";"";"";"13.6";"16.6";"709";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2929487";"2012";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.9";"";"";"83.4";"86.4";"4141";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2929963";"2012";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.9";"";"";"17.9";"19.9";"2587";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2929964";"2012";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.1";"";"";"80.1";"82.1";"10400";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2929564";"2012";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.9";"";"";"20.6";"23.1";"1802";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2929565";"2012";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.1";"";"";"76.9";"79.4";"6183";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2929652";"2012";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.1";"";"";"21.6";"24.7";"1275";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2929653";"2012";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.9";"";"";"75.3";"78.4";"4001";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2930129";"2012";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.4";"19.2";"3522";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2930130";"2012";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.7";"";"";"80.8";"82.6";"16346";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2929731";"2012";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.4";"";"";"18.8";"22.0";"1187";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2929732";"2012";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.6";"";"";"78.0";"81.2";"4260";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2929915";"2012";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.7";"";"";"16.7";"18.7";"2338";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2929916";"2012";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.3";"";"";"81.3";"83.3";"10375";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2930490";"2012";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.3";"";"";"14.1";"16.6";"1215";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2930491";"2012";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.7";"";"";"83.4";"85.9";"6626";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2930190";"2012";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.6";"";"";"18.3";"20.9";"1489";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2930191";"2012";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.4";"";"";"79.1";"81.7";"5534";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2930764";"2012";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.3";"";"";"14.3";"16.3";"1560";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2930765";"2012";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.7";"";"";"83.7";"85.7";"7516";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2930852";"2012";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.8";"";"";"19.8";"21.7";"2560";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2930853";"2012";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.2";"";"";"78.3";"80.2";"9827";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2931156";"2012";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.2";"";"";"20.7";"23.8";"1297";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2931157";"2012";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.8";"";"";"76.2";"79.3";"4731";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2930632";"2012";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.5";"";"";"15.3";"17.7";"1181";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2930633";"2012";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.5";"";"";"82.3";"84.7";"6179";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2930331";"2012";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.2";"";"";"21.2";"23.1";"3442";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
