"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2932192";"2013";"DC";"District of Columbia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.8";"";"";"18.9";"22.6";"934";"Overall";"Overall";"ADDEPEV2";"11";"11";"";"";"";"";"";""
"2932193";"2013";"DC";"District of Columbia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.2";"";"";"77.4";"81.1";"3969";"Overall";"Overall";"ADDEPEV2";"11";"11";"";"";"";"";"";""
"2932806";"2013";"FL";"Florida";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.7";"";"";"15.8";"17.6";"6612";"Overall";"Overall";"ADDEPEV2";"12";"12";"";"";"";"";"";""
"2932807";"2013";"FL";"Florida";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.3";"";"";"82.4";"84.2";"27371";"Overall";"Overall";"ADDEPEV2";"12";"12";"";"";"";"";"";""
"2932639";"2013";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.2";"";"";"16.0";"18.3";"1493";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"2932640";"2013";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.8";"";"";"81.7";"84.0";"6602";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"2932868";"2013";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"11.4";"";"";"10.4";"12.4";"1022";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2932869";"2013";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"88.6";"";"";"87.6";"89.6";"6812";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2932409";"2013";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.8";"";"";"19.2";"22.4";"1157";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2932410";"2013";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.2";"";"";"77.6";"80.8";"4447";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2933024";"2013";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.4";"";"";"14.0";"16.7";"921";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2933025";"2013";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.6";"";"";"83.3";"86.0";"4678";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2932665";"2013";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.5";"";"";"18.4";"20.6";"2062";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2932666";"2013";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.5";"";"";"79.4";"81.6";"8227";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2933176";"2013";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.1";"20.6";"1518";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2933177";"2013";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.6";"";"";"79.4";"81.9";"6620";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2933398";"2013";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.1";"";"";"17.4";"18.7";"4386";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2933399";"2013";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.9";"";"";"81.3";"82.6";"18780";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2933907";"2013";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.1";"";"";"18.8";"21.3";"2318";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2933908";"2013";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.9";"";"";"78.7";"81.2";"8655";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2933360";"2013";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.6";"";"";"16.8";"20.4";"1011";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2933361";"2013";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.4";"";"";"79.6";"83.2";"4215";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2933970";"2013";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.8";"";"";"22.4";"25.2";"1870";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2933971";"2013";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.2";"";"";"74.8";"77.7";"6200";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2933614";"2013";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.8";"";"";"14.8";"16.8";"2237";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2933615";"2013";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.2";"";"";"83.2";"85.2";"10720";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2933741";"2013";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.7";"";"";"18.6";"20.8";"3313";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2933742";"2013";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.3";"";"";"79.2";"81.4";"11684";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2934090";"2013";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.2";"";"";"20.1";"22.2";"2741";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2934091";"2013";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.8";"";"";"77.8";"79.9";"9963";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2934488";"2013";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.4";"";"";"17.3";"19.6";"2801";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2934489";"2013";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.6";"";"";"80.4";"82.7";"11483";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2934928";"2013";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.1";"";"";"17.7";"20.4";"1447";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2934929";"2013";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.9";"";"";"79.6";"82.3";"5968";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2934251";"2013";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.3";"";"";"19.8";"22.7";"1589";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2934252";"2013";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.7";"";"";"77.3";"80.2";"5499";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2934991";"2013";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.1";"";"";"19.9";"22.4";"1996";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2934992";"2013";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.9";"";"";"77.6";"80.1";"7656";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2934312";"2013";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.3";"19.4";"3034";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2934313";"2013";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.7";"";"";"80.6";"82.7";"14031";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2935147";"2013";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.6";"";"";"15.6";"19.5";"947";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2935148";"2013";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.4";"";"";"80.5";"84.4";"4128";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2934377";"2013";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.4";"";"";"20.9";"24.0";"1416";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2934378";"2013";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.6";"";"";"76.0";"79.1";"5014";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2934789";"2013";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"13.7";"";"";"12.8";"14.6";"2084";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2934790";"2013";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"86.3";"";"";"85.4";"87.2";"11255";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2935598";"2013";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.1";"20.6";"1923";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2935599";"2013";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.6";"";"";"79.4";"81.9";"7363";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2935238";"2013";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.0";"";"";"14.9";"17.1";"1498";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2935239";"2013";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.0";"";"";"82.9";"85.1";"7425";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2935663";"2013";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.5";"";"";"17.4";"19.6";"1765";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2935664";"2013";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.5";"";"";"80.4";"82.6";"7060";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2935302";"2013";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.9";"";"";"15.6";"18.2";"1243";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2935303";"2013";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.1";"";"";"81.8";"84.4";"6524";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2936008";"2013";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.3";"";"";"19.2";"21.5";"2591";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2936009";"2013";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.7";"";"";"78.5";"80.8";"9322";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2935460";"2013";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.3";"";"";"22.1";"24.6";"1917";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2935461";"2013";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.7";"";"";"75.4";"77.9";"6297";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2935783";"2013";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"26.8";"";"";"25.1";"28.4";"1561";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2935784";"2013";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"73.2";"";"";"71.6";"74.9";"4352";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2936097";"2013";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.2";"";"";"17.2";"19.2";"2146";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2936098";"2013";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.8";"";"";"80.8";"82.8";"9217";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2936416";"2013";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.3";"";"";"20.8";"23.8";"1499";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2936417";"2013";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.7";"";"";"76.2";"79.2";"5010";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2936836";"2013";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.3";"20.6";"2038";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2936837";"2013";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.6";"";"";"79.4";"81.7";"8583";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2936480";"2013";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.6";"";"";"13.2";"16.0";"1030";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2936481";"2013";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"85.4";"";"";"84.0";"86.8";"5824";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2936895";"2013";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.0";"";"";"17.5";"20.5";"1233";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2936896";"2013";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.0";"";"";"79.5";"82.5";"4553";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2936349";"2013";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.9";"";"";"14.8";"16.9";"1934";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2936350";"2013";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.1";"";"";"83.1";"85.2";"8903";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2936957";"2013";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.8";"";"";"20.9";"22.7";"2810";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2936958";"2013";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.2";"";"";"77.3";"79.1";"9908";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2936698";"2013";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.1";"";"";"21.6";"24.7";"1457";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2936699";"2013";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.9";"";"";"75.3";"78.4";"4903";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2937113";"2013";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.3";"";"";"15.2";"17.3";"1540";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2937114";"2013";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"83.7";"";"";"82.7";"84.8";"6883";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2937752";"2013";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.4";"";"";"22.2";"24.5";"2610";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
