"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2953958";"2016";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.0";"";"";"76.4";"79.6";"8079";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2953563";"2016";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.4";"";"";"14.6";"16.3";"3013";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2953564";"2016";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.6";"";"";"83.7";"85.4";"15354";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2954004";"2016";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.0";"";"";"17.8";"20.2";"1579";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2954005";"2016";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.0";"";"";"79.8";"82.2";"6792";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2953416";"2016";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.3";"";"";"21.3";"23.4";"2587";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2953417";"2016";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.7";"";"";"76.6";"78.7";"9372";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2953733";"2016";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.5";"";"";"16.7";"18.2";"2873";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2953734";"2016";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.5";"";"";"81.8";"83.3";"13902";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2954080";"2016";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.7";"";"";"17.2";"20.2";"960";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2954081";"2016";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.3";"";"";"79.8";"82.8";"4146";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2953880";"2016";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.7";"";"";"20.1";"23.4";"1488";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2953881";"2016";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.3";"";"";"76.6";"79.9";"5614";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2954775";"2016";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.7";"";"";"18.1";"21.3";"1095";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2954776";"2016";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.3";"";"";"78.7";"81.9";"4860";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2954221";"2016";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.9";"";"";"16.9";"19.0";"2547";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2954222";"2016";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.1";"";"";"81.0";"83.1";"12591";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2954534";"2016";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.1";"";"";"15.4";"18.9";"723";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2954535";"2016";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.9";"";"";"81.1";"84.6";"3600";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2954272";"2016";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.2";"";"";"21.4";"25.1";"1307";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2954273";"2016";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"76.8";"";"";"74.9";"78.6";"5081";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2954583";"2016";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"12.1";"";"";"10.8";"13.4";"1013";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2954584";"2016";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"87.9";"";"";"86.6";"89.2";"6607";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2954995";"2016";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"16.7";"19.9";"1031";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2954996";"2016";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.7";"";"";"80.1";"83.3";"4974";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2954731";"2016";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"11.7";"";"";"11.0";"12.4";"5038";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2954732";"2016";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"88.3";"";"";"87.6";"89.0";"29019";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2955143";"2016";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.2";"";"";"17.0";"19.4";"1252";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2955144";"2016";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"81.8";"";"";"80.6";"83.0";"5254";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2955265";"2016";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.1";"";"";"13.8";"16.5";"742";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2955459";"2016";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.9";"";"";"83.5";"86.2";"4982";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2955771";"2016";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.7";"";"";"16.6";"18.9";"2108";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2955772";"2016";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"82.3";"";"";"81.1";"83.4";"10232";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2955315";"2016";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.1";"";"";"20.7";"23.5";"1468";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2955316";"2016";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.9";"";"";"76.5";"79.3";"5413";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2955627";"2016";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"25.5";"";"";"24.1";"27.0";"1314";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2955628";"2016";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"74.5";"";"";"73.0";"75.9";"4083";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2955366";"2016";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.1";"";"";"17.8";"20.5";"1266";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2955367";"2016";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"80.9";"";"";"79.5";"82.2";"5528";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2956064";"2016";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.6";"";"";"20.7";"24.4";"1213";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2956065";"2016";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.4";"";"";"75.6";"79.3";"4215";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2955703";"2016";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.3";"";"";"19.1";"21.4";"2298";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2955704";"2016";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"79.7";"";"";"78.6";"80.9";"8883";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2955925";"2016";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.9";"";"";"14.2";"17.6";"892";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2955926";"2016";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.1";"";"";"82.4";"85.8";"4860";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2956433";"2016";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.1";"";"";"19.6";"22.7";"1375";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2956434";"2016";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.9";"";"";"77.3";"80.4";"4765";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2956883";"2016";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"12.4";"";"";"11.3";"13.5";"1549";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2956884";"2016";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"87.6";"";"";"86.5";"88.7";"10123";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2956196";"2016";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.4";"";"";"20.3";"22.5";"2266";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2956197";"2016";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"78.6";"";"";"77.5";"79.7";"8678";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2956508";"2016";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.0";"";"";"21.3";"24.6";"1458";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2956509";"2016";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"77.0";"";"";"75.4";"78.7";"5041";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2957052";"2016";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.0";"";"";"14.9";"17.0";"1456";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2957053";"2016";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Age-adjusted Prevalence";"84.0";"";"";"83.0";"85.1";"7508";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2956559";"2016";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.0";"";"";"20.1";"22.0";"2944";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
