"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"1927524";"2012";"AR";"Arkansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.2";"";"";"20.6";"23.7";"1131";"Overall";"Overall";"ADDEPEV2";"6";"6";"";"";"";"";"";""
"1927525";"2012";"AR";"Arkansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.8";"";"";"76.3";"79.4";"4026";"Overall";"Overall";"ADDEPEV2";"6";"6";"";"";"";"";"";""
"1930834";"2012";"CA";"California";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.7";"";"";"10.9";"12.4";"1988";"Overall";"Overall";"ADDEPEV2";"7";"7";"";"";"";"";"";""
"1930835";"2012";"CA";"California";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"88.4";"";"";"87.6";"89.1";"12570";"Overall";"Overall";"ADDEPEV2";"7";"7";"";"";"";"";"";""
"1933418";"2012";"CO";"Colorado";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.4";"";"";"16.4";"18.3";"2105";"Overall";"Overall";"ADDEPEV2";"8";"8";"";"";"";"";"";""
"1933419";"2012";"CO";"Colorado";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.7";"";"";"81.7";"83.6";"10110";"Overall";"Overall";"ADDEPEV2";"8";"8";"";"";"";"";"";""
"1936352";"2012";"CT";"Connecticut";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.7";"";"";"15.6";"17.8";"1519";"Overall";"Overall";"ADDEPEV2";"9";"9";"";"";"";"";"";""
"1936353";"2012";"CT";"Connecticut";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.3";"";"";"82.2";"84.4";"7219";"Overall";"Overall";"ADDEPEV2";"9";"9";"";"";"";"";"";""
"1938605";"2012";"DE";"Delaware";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.8";"";"";"13.4";"16.1";"799";"Overall";"Overall";"ADDEPEV2";"10";"10";"";"";"";"";"";""
"1938606";"2012";"DE";"Delaware";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.2";"";"";"83.9";"86.6";"4366";"Overall";"Overall";"ADDEPEV2";"10";"10";"";"";"";"";"";""
"1942007";"2012";"DC";"District of Columbia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.3";"";"";"14.4";"18.3";"601";"Overall";"Overall";"ADDEPEV2";"11";"11";"";"";"";"";"";""
"1942008";"2012";"DC";"District of Columbia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.7";"";"";"81.7";"85.6";"3201";"Overall";"Overall";"ADDEPEV2";"11";"11";"";"";"";"";"";""
"1945126";"2012";"FL";"Florida";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.9";"";"";"15.6";"18.2";"1352";"Overall";"Overall";"ADDEPEV2";"12";"12";"";"";"";"";"";""
"1945127";"2012";"FL";"Florida";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.1";"";"";"81.8";"84.4";"6223";"Overall";"Overall";"ADDEPEV2";"12";"12";"";"";"";"";"";""
"1946728";"2012";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.7";"";"";"15.4";"18.0";"1080";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"1946729";"2012";"GA";"Georgia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.3";"";"";"82.0";"84.6";"4989";"Overall";"Overall";"ADDEPEV2";"13";"13";"";"";"";"";"";""
"1950029";"2012";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.5";"";"";"10.4";"12.6";"986";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"1950030";"2012";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"88.5";"";"";"87.4";"89.6";"6566";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"1953303";"2012";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.9";"";"";"18.1";"21.8";"1173";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"1953304";"2012";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.1";"";"";"78.3";"81.9";"4703";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"1955508";"2012";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.0";"";"";"13.7";"16.4";"863";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"1955509";"2012";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.0";"";"";"83.6";"86.3";"4704";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"1958956";"2012";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.5";"";"";"18.4";"20.6";"1705";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"1958957";"2012";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.5";"";"";"79.4";"81.6";"6880";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"1960775";"2012";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.0";"";"";"15.9";"18.1";"1177";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"1960776";"2012";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.0";"";"";"81.9";"84.1";"5971";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"1964269";"2012";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.5";"";"";"15.6";"17.4";"1934";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"1964270";"2012";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.5";"";"";"82.6";"84.4";"9812";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"1967101";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"23.5";"";"";"22.2";"24.7";"2615";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"1967102";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"76.6";"";"";"75.3";"77.8";"8561";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"1969551";"2012";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.2";"";"";"15.9";"18.4";"1589";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"1969552";"2012";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.8";"";"";"81.6";"84.1";"7455";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"1972971";"2012";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.7";"";"";"21.7";"23.8";"2205";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"1972972";"2012";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.3";"";"";"76.2";"78.3";"7679";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"1975462";"2012";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.2";"";"";"13.2";"15.1";"2089";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"1975463";"2012";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.8";"";"";"84.9";"86.8";"10674";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"1978161";"2012";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.9";"";"";"18.1";"19.7";"4444";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"1978162";"2012";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.1";"";"";"80.3";"81.9";"17154";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"1980728";"2012";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.6";"";"";"19.5";"21.7";"2093";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"1980729";"2012";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.4";"";"";"78.3";"80.5";"8371";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"1983932";"2012";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.1";"";"";"16.2";"17.9";"2265";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"1983933";"2012";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.9";"";"";"82.1";"83.8";"9939";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"1987217";"2012";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.4";"";"";"17.2";"19.7";"1445";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"1987218";"2012";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.6";"";"";"80.3";"82.8";"6304";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"1989711";"2012";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.1";"";"";"18.7";"21.4";"1399";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"1989712";"2012";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.9";"";"";"78.6";"81.3";"5332";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"1992342";"2012";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.0";"";"";"18.9";"21.1";"1713";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"1992343";"2012";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.0";"";"";"78.9";"81.1";"6925";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"1995291";"2012";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.8";"";"";"16.0";"17.5";"3099";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"1995292";"2012";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.3";"";"";"82.5";"84.0";"16016";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"1998217";"2012";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.3";"";"";"14.8";"17.7";"851";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"1998218";"2012";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.7";"";"";"82.3";"85.2";"3974";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2000911";"2012";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.7";"";"";"18.3";"21.0";"1485";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2000912";"2012";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.4";"";"";"79.0";"81.7";"6015";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2003812";"2012";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.0";"";"";"12.3";"13.8";"2311";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2003467";"2012";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"87.0";"";"";"86.2";"87.7";"13372";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2006205";"2012";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.9";"";"";"18.8";"20.9";"1819";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2006206";"2012";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.1";"";"";"79.1";"81.2";"6928";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2009118";"2012";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.8";"";"";"13.5";"16.0";"960";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2009119";"2012";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.2";"";"";"84.0";"86.5";"5056";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2011650";"2012";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.6";"";"";"16.7";"18.5";"2212";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2011651";"2012";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.5";"";"";"81.6";"83.4";"9636";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2015022";"2012";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.0";"";"";"13.6";"16.4";"709";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2015023";"2012";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.0";"";"";"83.6";"86.4";"4141";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2018197";"2012";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.9";"";"";"18.0";"19.9";"2587";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2018198";"2012";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.1";"";"";"80.1";"82.0";"10400";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2019789";"2012";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.9";"";"";"20.7";"23.1";"1802";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2019790";"2012";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.1";"";"";"76.9";"79.3";"6183";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2022696";"2012";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"23.4";"";"";"21.8";"24.9";"1275";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2022697";"2012";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"76.7";"";"";"75.1";"78.2";"4001";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2026101";"2012";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.0";"";"";"17.2";"18.9";"3522";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2026102";"2012";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.0";"";"";"81.2";"82.8";"16346";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2028886";"2012";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.3";"";"";"18.9";"21.8";"1187";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2028887";"2012";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.7";"";"";"78.2";"81.1";"4260";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2031555";"2012";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.0";"";"";"17.0";"19.0";"2338";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2031556";"2012";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.0";"";"";"81.0";"83.0";"10375";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2034681";"2012";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.3";"";"";"14.1";"16.5";"1215";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2034682";"2012";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.7";"";"";"83.5";"85.9";"6626";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2037199";"2012";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.2";"";"";"18.9";"21.5";"1489";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2037200";"2012";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.8";"";"";"78.6";"81.1";"5534";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2040242";"2012";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.5";"";"";"14.5";"16.5";"1560";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2040243";"2012";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.5";"";"";"83.5";"85.5";"7516";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2042797";"2012";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.0";"";"";"20.0";"21.9";"2560";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2042798";"2012";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.1";"";"";"78.1";"80.0";"9827";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2046054";"2012";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.9";"";"";"20.5";"23.2";"1297";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2046055";"2012";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.2";"";"";"76.8";"79.5";"4731";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2048516";"2012";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.6";"";"";"15.5";"17.8";"1181";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2048517";"2012";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.4";"";"";"82.2";"84.6";"6179";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
