"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2742279";"2016";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.1";"";"";"11.1";"13.1";"1082";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2742305";"2016";"HI";"Hawaii";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"87.9";"";"";"86.9";"89.0";"6981";"Overall";"Overall";"ADDEPEV2";"14";"14";"";"";"";"";"";""
"2745665";"2016";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.2";"";"";"13.8";"16.7";"814";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2745691";"2016";"ID";"Idaho";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.8";"";"";"83.4";"86.2";"4426";"Overall";"Overall";"ADDEPEV2";"15";"15";"";"";"";"";"";""
"2749622";"2016";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.5";"";"";"15.1";"17.8";"778";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2749648";"2016";"IL";"Illinois";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.5";"";"";"82.2";"84.9";"3978";"Overall";"Overall";"ADDEPEV2";"16";"16";"";"";"";"";"";""
"2754782";"2016";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.9";"";"";"14.9";"16.9";"1678";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2754808";"2016";"IN";"Indiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.1";"";"";"83.1";"85.1";"9354";"Overall";"Overall";"ADDEPEV2";"17";"17";"";"";"";"";"";""
"2759191";"2016";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.8";"";"";"13.7";"15.9";"984";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2759293";"2016";"IA";"Iowa";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.2";"";"";"84.1";"86.3";"6252";"Overall";"Overall";"ADDEPEV2";"18";"18";"";"";"";"";"";""
"2762564";"2016";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.5";"";"";"15.6";"17.3";"2020";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2762590";"2016";"KS";"Kansas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"83.5";"";"";"82.7";"84.4";"10102";"Overall";"Overall";"ADDEPEV2";"19";"19";"";"";"";"";"";""
"2767159";"2016";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"23.2";"";"";"22.0";"24.5";"2384";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2767185";"2016";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"76.8";"";"";"75.5";"78.0";"7857";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2771182";"2016";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.9";"";"";"18.1";"21.7";"1029";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2771208";"2016";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.1";"";"";"78.4";"81.9";"4204";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2775516";"2016";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.1";"";"";"19.8";"22.4";"1914";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2775542";"2016";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.9";"";"";"77.6";"80.2";"8079";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2780082";"2016";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.4";"";"";"14.6";"16.2";"3013";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2779831";"2016";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.6";"";"";"83.8";"85.4";"15354";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2783613";"2016";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.7";"";"";"17.5";"19.9";"1579";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2783790";"2016";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.3";"";"";"80.1";"82.5";"6792";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2788360";"2016";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.0";"";"";"21.1";"23.0";"2587";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2788386";"2016";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.0";"";"";"77.0";"78.9";"9372";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2791654";"2016";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.2";"";"";"16.5";"17.9";"2873";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2791680";"2016";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.8";"";"";"82.1";"83.5";"13902";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2796920";"2016";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.8";"";"";"17.4";"20.3";"960";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2796946";"2016";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.2";"";"";"79.7";"82.6";"4146";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2801157";"2016";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.7";"";"";"20.1";"23.2";"1488";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2801183";"2016";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.3";"";"";"76.8";"79.9";"5614";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2805210";"2016";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.5";"";"";"18.0";"20.9";"1095";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2805236";"2016";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"80.6";"";"";"79.1";"82.0";"4860";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2809276";"2016";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.8";"";"";"16.8";"18.8";"2547";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2809302";"2016";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.2";"";"";"81.2";"83.2";"12591";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2812720";"2016";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.2";"";"";"15.5";"19.0";"723";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2813369";"2016";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.8";"";"";"81.1";"84.5";"3600";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2817759";"2016";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.1";"";"";"20.5";"23.7";"1307";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2817785";"2016";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.9";"";"";"76.3";"79.5";"5081";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2822264";"2016";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.2";"";"";"11.0";"13.4";"1013";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2822290";"2016";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"87.9";"";"";"86.7";"89.1";"6607";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2826045";"2016";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.3";"";"";"16.8";"19.9";"1031";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2826071";"2016";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.7";"";"";"80.1";"83.2";"4974";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2830332";"2016";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.7";"";"";"11.1";"12.4";"5038";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2829641";"2016";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"88.3";"";"";"87.6";"89.0";"29019";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2833672";"2016";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.3";"";"";"17.1";"19.4";"1252";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2833698";"2016";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.7";"";"";"80.6";"82.9";"5254";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2838821";"2016";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.0";"";"";"13.7";"16.3";"742";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2838847";"2016";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"85.0";"";"";"83.7";"86.4";"4982";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2843281";"2016";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.4";"";"";"16.4";"18.5";"2108";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2843307";"2016";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"82.6";"";"";"81.5";"83.6";"10232";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2846788";"2016";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.0";"";"";"20.7";"23.4";"1468";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2847362";"2016";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.0";"";"";"76.6";"79.3";"5413";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2850741";"2016";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"25.0";"";"";"23.6";"26.4";"1314";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2850767";"2016";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"75.0";"";"";"73.6";"76.4";"4083";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2855430";"2016";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.7";"";"";"17.4";"19.9";"1266";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2854946";"2016";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"81.4";"";"";"80.1";"82.6";"5528";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2859692";"2016";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.3";"";"";"20.6";"23.9";"1213";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2859718";"2016";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.7";"";"";"76.1";"79.4";"4215";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2863537";"2016";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"20.5";"";"";"19.4";"21.6";"2298";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2864027";"2016";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"79.5";"";"";"78.5";"80.6";"8883";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2867833";"2016";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.7";"";"";"14.1";"17.3";"892";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2867859";"2016";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.3";"";"";"82.7";"85.9";"4860";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2871710";"2016";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.1";"";"";"19.7";"22.6";"1375";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2871736";"2016";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.9";"";"";"77.4";"80.3";"4765";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2875712";"2016";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"11.3";"13.6";"1549";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2875738";"2016";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"87.5";"";"";"86.4";"88.7";"10123";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2880008";"2016";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"21.5";"";"";"20.4";"22.6";"2266";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2880467";"2016";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"78.5";"";"";"77.4";"79.6";"8678";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2884449";"2016";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.2";"";"";"20.7";"23.6";"1458";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2884475";"2016";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"77.8";"";"";"76.4";"79.3";"5041";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2888789";"2016";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.9";"";"";"14.9";"16.9";"1456";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2888538";"2016";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"No";"BRFSS";"%";"Crude Prevalence";"84.1";"";"";"83.1";"85.1";"7508";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
